region,province,name,tc,cres,csor,istat,area,pop,alt,isle,sea,pden,wden,urb,fee,d_fee,sample,organic,paper,glass,wood,metal,plastic,raee,texile,other,msw_so,msw_un,msw,sor,geo,roads,s_wteregio,s_landfill,gdp,proads,wage,finance
Lombardia,Mantova,Castiglione delle Stiviere,106.79512801838955,25.574176345732578,40.46810791186171,30760.946436626204,51.890913641923056,19358.372099089764,115.9704853804235,2.9715208746367374e-17,0.012662320171407334,771.5116492771507,372412.27173561155,2.2659682022226093,STANDARD,0.03179213431639334,1.009383501298429,23.387815941392603,8.720463577683663,6.965383096623609,4.644945327891003,1.9479995900908165,5.411060965198463,1.2671193601498028,0.6452934538922749,13.695483416436199,6715945.651674199,3183208.056426798,9913591.109081093,73.08342684209364,2.9896118895170662,164.22104410165133,32.09470755778024,6.403725639964847,6.902292839842469,4.72405116373617,9.611901085870858,7.109361625037747
Lombardia,Pavia,Vigevano,108.41792126064831,23.624325292193316,41.678420865868404,27779.251934606516,45.67391600350592,18807.600826171772,116.226454965465,3.129649863250253e-17,-0.0021747456143235908,646.9348360942075,315726.2597806229,2.2830475614482655,STANDARD,0.004536099293973172,1.0162080538294957,23.685695414744153,9.059641385772093,7.3217242759688235,4.816976301783078,2.112796824331748,5.2598311335920425,1.3298702119731312,0.6620012615672073,14.21765187887521,6610100.466987375,2907726.904231888,9537982.758398244,74.83124460263575,3.0207455187933534,154.69063643048744,31.769351221636537,5.777822387565196,6.887805670991173,4.810312515581901,9.610551858085717,7.0944398411209075
Veneto,Vicenza,Malo,110.93207414011195,22.88466131521697,43.2385647018765,24944.20168673918,38.65124761939746,17940.993654410446,116.50065487545513,3.27329971678742e-17,-0.009614156447171552,569.3491651329423,279020.4263053144,2.2856592592561045,STANDARD,-0.00678996846281762,1.008283526919982,23.589927519868922,9.58706855895034,7.779932298572416,4.979912983139954,2.214745277403275,5.16771105251404,1.376360430641598,0.6903089407198582,14.418768059360394,6395830.079712408,2565518.4883572,8990550.70075267,76.34451285356094,3.0274442623186073,140.14389947476886,31.037171778302614,5.772371819934209,6.881590772534855,4.9168614691566805,9.612016695344629,7.088038495710899
Lombardia,Brescia,Roccafranca,113.8197696073579,23.387653216789612,44.72611055089528,22815.1808230228,32.16564793248922,16830.44826067747,116.7801361749807,3.350618881709056e-17,-0.011359452632746812,532.709507250978,259490.56215827205,2.282984435618432,STANDARD,0.003423951637488537,0.9867879084279453,23.12354630499334,10.22330555631892,8.264509419812747,5.103823136065676,2.2398529323419214,5.146082995047392,1.4011090255008825,0.7241529041380218,14.272017853185243,6072988.484776029,2200156.480389042,8313810.473011511,77.46393479806383,3.0089592800336202,122.2318390109801,29.89371830133208,6.423873308262884,6.88145636978539,5.0232031011836185,9.616864187693697,7.087900060878947
Lombardia,Brescia,Rudiano,116.74615993596544,25.090584282943745,45.80340766457899,21835.32408957024,27.484533850518282,15605.890914291584,117.0500376913479,3.325492324590289e-17,-0.009903641009668361,521.6066909244572,250786.24464374557,2.283781690814224,STANDARD,0.036758786335393846,0.9543330553495346,22.32384616394132,10.885026375679919,8.682281241856824,5.1669950899634465,2.185715868823075,5.19973799839192,1.4008855638894684,0.7563822463492444,13.787858870068286,5663539.603571961,1871960.2909891538,7588256.550396316,78.05574942176985,2.9684182392194827,103.19868330961621,28.397474226823753,7.682044574436189,6.884621739558389,5.106918062443225,9.624923240148235,7.091160391745136
Lombardia,Milano,Gaggiano,119.53945323694079,27.871373188420613,46.24849601366844,22232.097901333975,25.54289018692895,14442.857477061945,117.29584740044069,3.189493102633248e-17,-0.007565696406231126,518.4143436130624,245979.46669899183,2.293179422049751,STANDARD,0.08965858532821577,0.9146016332106269,21.222409422792673,11.494763482650633,8.941950140149693,5.160147535812858,2.061009144901071,5.323029772090865,1.3745696299876762,0.7810855827075764,13.013516057046132,5210646.494730883,1647717.6136166418,6921610.6371313585,78.01692036043308,2.9119014823464684,85.43813311417259,26.678314109580178,9.422367839323305,6.888505086639339,5.149960105288895,9.635062033409632,7.095160239238514
Veneto,Vicenza,Arzignano,122.13534440797021,31.525845525934393,45.98045400011688,23964.815363952937,26.746120198126288,13528.528742940553,117.50618729012649,2.9667719188421726e-17,-0.005672069405112408,510.5150571953087,240425.28502963422,2.3108933646288583,STANDARD,0.1535864364768399,0.8718497106442357,19.83961991442983,11.986594876461403,8.97615701200495,5.087064654930641,1.8829385370774143,5.496494863749252,1.3232565002950083,0.7954826222353792,12.030230061132812,4770111.319898126,1585013.8783393486,6425129.372521019,77.2822448510481,2.84704890310081,71.0019184422312,24.930244039231557,11.46866921645075,6.891396934397551,5.143939147821828,9.645252533874181,7.098138842429475
Lombardia,Milano,Melzo,124.53020289256911,35.774733435109646,45.08251325367302,26735.02679703467,30.87584961559377,13016.684845504627,117.67549610527291,2.7096733014983044e-17,-0.004098777560275274,495.177682845092,233575.68931134036,2.331357783417175,STANDARD,0.216553574742389,0.83030770364696,18.195296077342935,12.308994999421312,8.760141818728268,4.961659597672796,1.673404365711594,5.685960891288078,1.250610428319519,0.8007170389093557,10.946247737134435,4397404.5862487275,1715821.9059156806,6184720.486086813,75.83455372853942,2.78145853296456,61.19886295123958,23.385653208113265,13.620556924938764,6.892849331268749,5.092831819899947,9.652927345689061,7.09963481120681
Marche,Ancona,Ostra,126.77208323679895,40.2858651281336,43.81514582800215,30059.31862104663,37.122769518476396,12986.305426814244,117.8058336852542,2.4850146373276826e-17,-0.001268570259159366,480.4863664268788,229164.49877927554,2.345617426591946,STANDARD,0.2657438117976402,0.7935448331687166,16.33008146454569,12.426895765967632,8.321491626197831,4.802651334175174,1.4548523374291495,5.845800351891444,1.1632084946235877,0.8012526034889575,9.883999650718156,4134616.3608982936,2034751.7337852109,6236480.624389376,73.71628222654121,2.721152377055508,56.395314708958665,22.27408378157524,15.680918034373367,6.893677952032926,5.012281312864369,9.65551972491875,7.1004882905939155
Friuli_Venezia_Giulia,Udine,Moimacco,128.98890231841116,44.71089227466487,42.60295742248258,33386.51429878556,44.24529963715605,13416.937299525696,117.90714163581292,2.354305654542578e-17,0.0054318531352090475,482.0619195218811,233718.77349408204,2.344286268195323,PAYT,0.2906118720481964,0.7638996815700628,14.32749105042796,12.324562434327381,7.737621629677105,4.627810881544002,1.246759034032466,5.926858199816612,1.0705012626730874,0.8030656614672846,8.961786400203199,4001010.691545294,2496079.5476234085,6554390.257626609,71.03844608136696,2.6693934737072054,56.06316400260132,21.774186042244065,17.47978323449697,6.8955797901316105,4.925618592834143,9.651008085040765,7.102447183835561
Emilia_Romagna,Piacenza,Podenzano,131.42330339020685,48.72910894223165,41.979275758899824,36227.949647830326,50.82531623892446,14187.877773607634,117.99566870044995,2.3543056545425772e-17,0.018950109433841532,516.7344251097256,253904.4251241836,2.320600860003571,PAYT,0.2856431423467036,0.7421025834639512,12.32580906417488,12.009478794465716,7.120960722244858,4.449810385828711,1.0634463351383538,5.887996316621431,0.9840929766577915,0.8112656359850542,8.27283078469862,3989153.182617417,3020901.485407802,7053483.5499803675,67.98250680938693,2.6261263473811027,59.0436652829289,21.970933882498123,18.892150156241023,6.900481997180394,4.8576785110251155,9.638294560444285,7.107496457095809
Toscana,Firenze,Rignano sull'Arno,134.42903088584447,52.086564041006646,42.482826507563495,38264.88691717299,55.56820070094166,15100.6839645078,118.09079702002018,2.48501463732768e-17,0.04176763606698637,595.3598436316673,293605.468812583,2.2726434148935826,STANDARD,0.2519955037578131,0.7272059602558985,10.512556416108483,11.51578490789355,6.5952859764469265,4.275050689775615,0.9135140284388757,5.708654747125688,0.9162756250657728,0.8279938431492084,7.8666180605373155,4066786.1158381356,3512603.9731167904,7606917.551149383,64.79196720625455,2.588246383452116,63.931624376801096,22.82997047941813,19.84842919505939,6.909817728592697,4.828124290348186,9.617327712006988,7.117112260450483
Puglia,Bari,Bitonto,138.39349762241955,54.61905316446126,44.51911229492568,39403.300061550995,57.580443232911854,15918.60071380634,118.21100589961517,2.709673301498301e-17,0.07518441536620181,717.2793034310748,351739.05026524374,2.2041347872289574,STANDARD,0.1975084961623012,0.7168870029511847,9.100534208294201,10.904759152514057,6.269159943206107,4.105677158873954,0.8007276669891497,5.398862676347847,0.8780359643708667,0.8513614051900916,7.738034882714783,4183490.3864884614,3876506.893781878,8071922.218539665,61.7531147163484,2.550752485733088,69.45611615449153,24.197061960647616,20.336943903471717,6.923943077195422,4.8461455720004745,9.588992664835345,7.131661369511295
Lombardia,Brescia,Roncadelle,143.5843050230864,56.25302283411908,48.21837001263383,39761.92466930603,56.559165631103326,16413.96322064959,118.36999817839121,2.96677191884217e-17,0.11883317768779895,868.390485519827,421583.5671950787,2.1236696156593906,STANDARD,0.1349955311965746,0.7080987277176154,8.291006466889002,10.259975545529565,6.2131680221375545,3.943743654543745,0.7258133358935939,5.003149079783334,0.8769770243474877,0.8758186799747808,7.828460229884868,4280878.599380858,4038794.838567593,8318570.997806912,59.16693391699861,2.5086053582197168,74.74782951894376,25.82424053843075,20.398547847678586,6.941860182433802,4.908012736575156,9.554882878505655,7.150115987906834
Lombardia,Pavia,Gravellona Lomellina,149.96097400091827,56.98691335739262,53.33403946533706,39600.11627049454,52.84601565955718,16415.248316101,118.57397853024202,3.1894931026332485e-17,0.17051056270781378,1023.607995467453,491913.39854877815,2.0427235020141192,STANDARD,0.07920978007999785,0.6979411933123599,8.233909582902687,9.676180426249692,6.446423792028566,3.7956186834018673,0.688394399420323,4.595951764674913,0.9156754879017484,0.8938381481165072,8.03991975510923,4305212.106201141,3960742.7022951627,8256321.626517886,57.31580215223452,2.458853472384321,79.43128946161244,27.41725329366154,20.114205800027968,6.961316346015424,4.998161980832704,9.51709225315475,7.170155836395914
Sicilia,Agrigento,Menfi,157.02723904044538,56.86333205533108,59.22391482787191,39211.20185114669,47.32990966762496,15847.368952737612,118.82072075111492,3.325492324590293e-17,0.22635670613562767,1153.033090183696,549647.4247129038,1.9730687427817535,STANDARD,0.04325356908434488,0.6845363395933752,8.995596571504127,9.2431468524654,6.935065247287966,3.6745810102177807,0.6883241041954056,4.268222873339343,0.9909148632999406,0.8983302787380639,8.259594781687483,4221249.416074334,3646095.1527741984,7855010.6345437,56.428840737916914,2.402393469255253,83.5434108813752,28.693390691215264,19.58751942832299,6.979243339421335,5.0934834688098904,9.478112801916925,7.188620639604008
Lombardia,Milano,Cesano Boscone,163.80541399470872,55.94594050956795,64.93840686436363,38818.180718809424,41.221299244949556,14759.784360224876,119.10051901611023,3.350618881709063e-17,0.2813674059545199,1229.9247149969947,583223.1454936394,1.9243195041179189,STANDARD,0.03537026491590202,0.6676512922328912,10.54167172882154,9.027931927955168,7.602143483822307,3.6001949396309705,0.7259293038793473,4.107479760193563,1.0940298637792814,0.8849658262789177,8.388619876197518,4025315.2411442823,3141267.0656065093,7157954.272351717,56.6492440167955,2.34470267294549,87.3353435052629,29.43611160011249,18.925513436933993,6.992418778432059,5.169578156216653,9.440819513123087,7.2021913417850545
Lombardia,Pavia,Cassolnovo,168.98411448002778,54.31205246282955,69.41032918826677,38507.63665909487,35.75445200420308,13335.92063222898,119.39858157728627,3.27329971678743e-17,0.330181581519283,1237.9769024318473,585668.1952111059,1.9021961717351221,STANDARD,0.05696424995194345,0.6488505498631539,12.737526982109648,9.060192710280992,8.345473485132679,3.5942623153623914,0.801116349404776,4.175835427108349,1.212338856475221,0.8536300533737287,8.36736707287594,3754111.7062594146,2528990.6063408963,6284301.615818389,58.006537002497694,2.295082149384044,91.04410554873557,29.533731893479956,18.221986307966425,6.998190749214777,5.207202009792391,9.408425825206908,7.208136471691246
Lombardia,Bergamo,Romano di Lombardia,171.23093924346398,52.063558158548915,71.70724503782557,38224.2882664514,31.89357250356129,11875.321278761598,119.6980800468167,3.129649863250263e-17,0.36804302725287,1175.6511974188074,556434.6114730949,1.9078224385340576,STANDARD,0.10236382394751228,0.6310715852849835,15.364477719555305,9.324937786459525,9.058483311313053,3.6744797175443082,0.9117620646821984,4.491808520864495,1.3313972394845062,0.80855207246357,8.189986192519763,3484482.512826855,1915996.580103138,5416455.011478385,60.39725873525475,2.2643655577869106,94.71638487300405,28.99354943260834,17.547605667166426,6.995107471479734,5.197091658873081,9.384257823382436,7.20496069562414
Campania,Salerno,Praiano,169.59368004604462,49.34852097877372,71.28202690942835,37826.79737132088,30.117266317615638,10739.981486959488,119.98301626510722,2.971520874636748e-17,0.39178520738534617,1056.2876270711904,501453.7374137131,1.9380500663361073,STANDARD,0.1603680068255092,0.6176890271932807,18.146694884053105,9.765284264773666,9.649153579150354,3.847896541390104,1.0521482521497378,5.021400211995207,1.4376237224609734,0.7571081481261539,7.903817408930655,3319472.55178433,1414903.0545001833,4768107.157388,63.578904005490166,2.2615766452049058,98.13427133340642,27.929135422886628,16.94915471135441,6.983323349875131,5.141872763461031,9.371253643115498,7.192823050371385
Calabria,Reggio di Calabria,Gioiosa Ionica,163.86478867778436,46.37843684699594,68.1496872552236,37182.59540020777,30.333900108285015,10262.128367083216,120.24029576162093,2.850902180851113e-17,0.4006388795061981,904.0784098958353,431427.704595132,1.9865439678350594,STANDARD,0.21713610734390243,0.6113129862868301,20.783961434131044,10.29500767487436,10.053509075411677,4.106513936608761,1.212252770232817,5.681891381685913,1.520759733163207,0.7077236625575363,7.593638592742538,3358760.848037274,1120752.001507114,4531444.711105349,67.18294797272304,2.290482477249688,100.8472744092159,26.525563310945227,16.457084436752844,6.964697512718385,5.05464047723869,9.371232513945422,7.173638438099924
Lombardia,Milano,Abbiategrasso,154.77679297029584,43.42550639932455,62.93316409624047,36263.77499420717,31.944282917851645,10624.120844996472,120.46078146823383,2.8048767066864797e-17,0.3966369112277038,747.2733687513822,358913.22621016286,2.045221124220941,PAYT,0.2596247976904328,0.612696789732747,22.986758713234043,10.81783892614469,10.242138937042375,4.426783318510958,1.3784331703422783,6.358461208254932,1.5756314798270734,0.6675531714107471,7.355246372520504,3657158.2361778086,1084426.0716923159,4809442.560507705,70.75179294497933,2.3472036513414096,102.27667763581177,24.99319596496939,16.09688560629305,6.942553006085818,4.954798661921197,9.38413793688203,7.150829596268369
Lombardia,Brescia,Castelcovati,143.93871946990834,40.79130602302823,56.75458067675894,35203.713825698025,34.028604537144936,11739.930422685013,120.63947571287629,2.8453508778671466e-17,0.3844186828068856,610.7814917975614,295104.234936189,2.105641428494898,STANDARD,0.27865024577024655,0.6201529503092142,24.511630609656116,11.248525533509852,10.220116141533108,4.77353925826821,1.5355111042206755,6.929967024032237,1.6027997932201719,0.6406361796429069,7.2661507399399685,4182152.2409522785,1288437.197775523,5549672.384050523,73.80033122384968,2.419879661978126,101.84285437784995,23.523517572477637,15.897473779255993,6.921122546215632,4.86253979955864,9.407563341409253,7.128756222602068
Veneto,Verona,Sommacampagna,133.5036902818714,38.75049510943077,50.991730972332306,34286.8031951496,35.603297356967246,13184.81043097921,120.77520004902723,2.9565136422255445e-17,0.3703406879550165,510.4102753368741,247279.0133785856,2.160071630136835,PAYT,0.2707862609113063,0.6297645852618845,25.194751962629518,11.530256156228385,10.021899976194186,5.10743550205281,1.6696839246166584,7.297236314769167,1.6079006949315666,0.6270324622856905,7.362082514169712,4787720.6245514555,1634026.7578400425,6505685.994742354,75.89571311529235,2.490840704898318,99.07812016638294,22.259218341692044,15.890330600052783,6.904769017164422,4.793689700991045,9.436851958880693,7.111912087679313
Sardegna,Nuoro,Tertenia,125.64845697314513,37.48571724355624,46.958799133701696,33867.77036900599,35.878958978305725,14225.142246628966,120.87015024385951,3.1006912458939474e-17,0.36097837464218663,450.35954612650676,217638.07529950072,2.2021269099160783,STANDARD,0.23866180738580645,0.6364467479876365,24.979883687200918,11.644233266505044,9.70315789048193,5.393730167743607,1.77129461817198,7.406074284983694,1.5997747173165295,0.6231259602484969,7.626204774584989,5223270.143204308,1949942.529346568,7255070.9596342575,76.74081997619638,2.540943830053654,93.7176353893146,21.285361153982223,16.097032879333224,6.897128382278541,4.7564245938410235,9.465907723492844,7.104042233746848
Liguria,Savona,Boissano,122.01399919684286,37.0372272269208,45.593285315939156,34244.42195893083,34.4555081892557,13984.911278376463,120.9295353385894,3.2307104159347583e-17,0.36131868775523224,424.493848685432,203805.18418978323,2.2270673324391517,STANDARD,0.18968719919435742,0.6356196809499203,23.934604456943543,11.609518587812165,9.331137393947731,5.609706905692077,1.8364650906499616,7.258435776483045,1.5877989856297299,0.6229621892355212,7.993929024996852,5190620.909648706,2030444.7117703825,7294546.581659314,76.24114308579105,2.5549431561013805,85.78929116275906,20.64053208443371,16.5088577622651,6.900363177603323,4.750673088823416,9.48860385244959,7.107374072931371
Lombardia,Milano,Pozzuolo Martesana,123.27673152086649,37.2893233578279,47.230709591134335,35528.164302006895,31.411981951318978,11745.851968125146,120.9612747514105,3.3048583006750285e-17,0.37312178961193804,420.71702118827443,200738.69860584207,2.231927748180477,STANDARD,0.1336792009277369,0.6249997187814149,22.24788755959672,11.473984809564772,8.974675342440348,5.748349366227631,1.8669795888975784,6.908614015577976,1.579088429872178,0.6202381983952894,8.371375369946445,4447749.7802706305,1702075.674036779,6210305.2961008595,74.53455830182058,2.526268024491311,75.73013148427849,20.33920106414265,17.067790720896234,6.914715553374348,4.770084057161928,9.500422671281132,7.1221570199755275
Emilia_Romagna,Reggio nell'Emilia,Bibbiano,128.9833948244506,38.004956082234706,51.52524107280881,37562.10258457535,27.27800127078001,7322.332358864766,120.97555297852293,3.299822014302512e-17,0.39399093040739375,426.83114865977024,203361.57754224812,2.215658371730771,STANDARD,0.0801411025228839,0.6058940727548437,20.204435547980022,11.299464011571269,8.694557009834423,5.817059897752733,1.8684612895878323,6.445842085780225,1.576331084570816,0.6104357831294971,8.661416135144968,2938343.7096759123,906824.3426710211,3890321.43484296,71.97058515057464,2.459597477781478,64.53178831507333,20.39221956520755,17.660522693219725,6.938494676601438,4.805595751203067,9.499810603599444,7.14664951689943
Lombardia,Milano,Vignate,137.7006557969471,38.90305963890438,57.53521958727612,39923.63832478753,22.902831695454235,1397.6530852080152,120.98400490046242,3.217861689170665e-17,0.41757170633660345,435.8495273650536,208994.65477773175,2.1793576106110044,STANDARD,0.03600334192015142,0.5834697501838647,18.136916524673506,11.14540047072386,8.534925776990693,5.831897395162944,1.8475574850423775,5.968889840424163,1.5769072785375466,0.5925733811544742,8.789265331408922,907475.7409567179,-222645.41922103855,714723.1913697359,69.03907190022235,2.370199919006012,53.868665557523116,20.81358603679891,18.134023250207104,6.968525678647573,4.849170812295834,9.488761530752372,7.177581449006956
Friuli_Venezia_Giulia,Udine,Coseano,147.43037639774212,39.75599380464553,63.94911239908199,42020.709959586224,19.258941383577312,-4320.0077512466105,120.9984381443958,3.0862514390984277e-17,0.43500469437508826,448.95729567044316,218736.74285914842,2.1265338286752913,STANDARD,0.004436157636115471,0.5657540803598403,16.36465172098174,11.055280824528745,8.516707328782761,5.809453895083429,1.8092590652905547,5.5606168205806785,1.573616634941802,0.5701254452085722,8.720299160172086,-1045761.0160891764,-1326664.4147763876,-2355748.877539633,66.263890380371,2.2800039521708952,46.11549064102849,21.608302376509407,18.33337573622877,7.00095092219672,4.8963198243296695,9.472359122562242,7.2109794498625845
Puglia,Lecce,Corsano,156.15760124600362,40.47354951858964,69.39184761444349,43257.48815992422,17.22666074635257,-7244.769271242757,121.02922829549678,2.948968185829572e-17,0.4373527244859511,475.1003798108694,237266.19293788416,2.063204417576317,STANDARD,-0.015023709199727203,0.561535567861226,15.133302469343903,11.04898178941008,8.634251346124653,5.759482379380006,1.7554474739626582,5.270149405629532,1.556878432961859,0.550801192060389,8.465796224130218,-2020835.0951786698,-1848469.291731193,-3862578.879727289,64.08948770802552,2.2114589550724073,44.147709314738464,22.74583993563421,18.15255643268162,7.032153779330175,4.946586525666964,9.457347557693772,7.24311839271005
Puglia,Lecce,Castrignano del Capo,162.35933365389306,41.14032876236232,72.73293758582629,43218.524549805275,17.405483579573986,-4411.8676401456305,121.08373889079704,2.85264883057873e-17,0.41835044701100915,527.3011201942987,271053.0966679959,1.997591277980833,STANDARD,-0.02521430367441043,0.5777308205682102,14.571653508593482,11.122348712507009,8.856276758781567,5.681270154048932,1.6852827123661502,5.107471828940584,1.5178155277723646,0.5450834215192972,8.076347005391584,-989820.2414703475,-1141839.6238309029,-2131262.301168669,62.79187085699899,2.1810445155977236,50.86211708954354,24.132288116526727,17.580981931555367,7.059520337578023,5.001998566906311,9.450139961265783,7.271305947705346
Campania,Napoli,Massa Lubrense,165.32143489895253,41.98646917920105,73.32057892308661,41810.39368733135,19.98854703917737,6739.077202884291,121.16521561986215,2.830847654614525e-17,0.3766279999871492,616.9136600505501,325520.38034511625,1.9392367748198418,STANDARD,-0.02948451720754065,0.617017220124001,14.677274768900958,11.253304238474382,9.13155853311102,5.565429323653582,1.5972972503737595,5.050789577103588,1.451328652313594,0.563700226990132,7.626294360431909,2930852.041550968,1357379.518811618,4285547.504659523,62.438491052435936,2.194487410217367,68.45474014832037,25.59760363932993,16.726808189868496,7.0817991026555065,5.064288164314798,9.454886926477133,7.294253075735166
Emilia_Romagna,Modena,Sassuolo,165.18144311283461,43.2944891181458,71.08847431031657,39311.245623201656,24.72301093501722,27485.272874865004,121.2725268449069,2.8917189801449094e-17,0.31664314581490177,747.7929126934494,402101.6395315625,1.897536231432484,STANDARD,-0.029912514219980063,0.6765020256988793,15.333815699287422,11.412076153246954,9.398709592266453,5.400631406679091,1.4923341212088768,5.062656301476993,1.3582259153869962,0.6145107788174572,7.194560109500719,10176533.771064801,5936809.107902104,16110000.940781504,62.90546697247847,2.2452394810163683,97.61668645523758,26.9104205465277,15.80379050199333,7.098960297021816,5.132160436972958,9.472229051191505,7.311929105932478
Lombardia,Brescia,Berlingo,162.71155429247716,45.27007156600341,66.51783976164732,36308.02058780027,30.962601325918815,57115.69616068675,121.40088794417349,3.013572863204134e-17,0.24791978750183113,912.489228169019,496264.34594349953,1.8799115538551892,STANDARD,-0.026227511402580266,0.7479011454823621,16.352379528959926,11.572124803117617,9.598237888682393,5.182634337111425,1.376052921489048,5.108140967415085,1.245720252425934,0.6995596079793864,6.847188652515898,20491464.859787572,12449424.935952641,32938381.03294567,63.941389183855314,2.3167148593840112,136.90328911638323,27.82264645835313,15.080471190712782,7.111649021035767,5.199858179722597,9.49914079484015,7.324998491666859
Lombardia,Pavia,Robbio,158.94380596642583,47.92241769757494,60.475947155524054,33538.169853860876,37.80087789571088,92666.49701473162,121.54339984314251,3.150412927686943e-17,0.18272680747944328,1092.0046679558166,597327.492942248,1.8900556825285133,STANDARD,-0.015791199123069765,0.8192318618710756,17.522094261262346,11.718293412547371,9.684252780396172,4.92165600997261,1.259799719257655,5.1681980373038465,1.1260799147904472,0.8131836326539004,6.625330943614148,32838822.443038803,20251354.61225977,53089222.42066818,65.25198705963567,2.3875467895852722,182.5443576483549,28.133471808411436,14.804268759860326,7.120494138351407,5.257750554993391,9.52991289805651,7.334108962501977
Veneto,Verona,Mezzane di Sotto,154.78711816740852,51.00233115686141,53.98380113105806,31684.355995104117,44.25663032771156,129262.21620520535,121.69296996200012,3.24632944874991e-17,0.13285456433695253,1259.4961999785107,690347.7486642221,1.9267747944156004,STANDARD,0.005376538050999621,0.8775479640017207,18.653729299594197,11.849646491979868,9.633119900165502,4.644403464559289,1.1591871624313987,5.243825883008342,1.013773197303869,0.9419377220914689,6.540151518949637,45520591.23010845,28273397.364256572,73794840.29572204,66.57515296261754,2.438143952152622,228.8672848472044,27.752671575813554,15.12336243168474,7.125601066481228,5.294854281068861,9.55794470878505,7.339369098475697
Lombardia,Milano,Pioltello,150.77665100787618,54.03035206786124,47.98047652574476,31185.579281991522,49.469500365226935,161049.50569040017,121.84406840989827,3.254455203239006e-17,0.10646534103881893,1386.9439377475787,759642.9590715024,1.9838849096357385,STANDARD,0.04089832674135989,0.9119307194490023,19.605392187054843,11.976197717022,9.447117135057713,4.38894577627833,1.0905686321781822,5.350514935558616,0.9219169661827419,1.0666961372412347,6.574225244826765,56502422.67495893,35224821.543338135,91729978.05141255,67.72301934540704,2.4564493494531687,269.3184999741178,26.740468054301495,16.03191712668456,7.126481591280118,5.3023904963862964,9.577757870459793,7.340276039018555
Toscana,Firenze,Figline e Incisa Valdarno,147.03471935035816,56.416948938319095,43.146301042708906,32121.570975754923,52.85902011916234,182510.74951440102,121.99384713259231,3.154246049301584e-17,0.10598656559610128,1452.6945914636703,792908.9262562022,2.051372672650298,STANDARD,0.0922605814862498,0.9158997119008611,20.288410155540067,12.110797367269278,9.152498577056749,4.193496532601505,1.0664122696958878,5.506307211456976,0.8590705344590915,1.1666582836093768,6.687931435453355,63869812.07438365,39883580.37166969,103758082.3070297,68.5837364675162,2.441148594438155,297.85489872043695,25.307237032435886,17.357882744857267,7.122477453513173,5.277003789867794,9.586586307771933,7.336151777118597
Lombardia,Milano,Milano,143.43380031320814,57.6422196962168,39.82368690399769,34202.15317848501,54.20766161377022,189798.01827181323,122.14238223530488,2.960945891394673e-17,0.12767942898685675,1447.3703775264887,784601.4009225478,2.1176610824056867,STANDARD,0.1575702083072296,0.8886271836923093,20.660115138180707,12.259214813512624,8.792860828799462,4.082921002619235,1.0910830666224687,5.719027524097685,0.8273329747166411,1.224323311659935,6.829110565893032,66291081.57869782,41393726.6427782,107691544.56271379,69.09334973130143,2.4014875205430295,310.31989816129203,23.76901659605977,18.79943558457896,7.1134949238978065,5.222322147126962,9.585057088472414,7.326899771614761
Toscana,Pisa,Orciano Pisano,139.87078940436882,57.436794751826504,38.04094556473878,36859.13915310084,53.648737710866286,181693.60975503692,122.2920956422239,2.7232350942485875e-17,0.16296990911933473,1376.1094058910874,737435.2386863972,2.172440797567429,STANDARD,0.2312774579662238,0.8347346579074608,20.714381467121086,12.412285957570454,8.419814054046343,4.0582229137576515,1.1585295161783213,5.97812313784664,0.8223195252381948,1.23004642905225,6.944386533390116,63350712.17258175,39482172.59548267,102841671.59815036,69.20009432898031,2.353990171402491,305.38907814331185,22.469521775548294,20.00073210659378,7.100690534616708,5.148120703554087,9.576789599665158,7.3137112506552215
Abruzzo,Chieti,San Vito Chietino,136.51904757706185,55.899442128312764,37.612065672715765,39407.391396587525,51.56839391101255,159903.29475850004,122.44665672155352,2.508801856125589e-17,0.2010685757684306,1256.3531013800743,661462.9134456433,2.2092730180868516,STANDARD,0.3049743209982282,0.7628738231114898,20.47865711776772,12.54351323867228,8.08334640033943,4.093674022606694,1.2528316705701843,6.25427824194727,0.8350213584574433,1.1847609694662566,6.990606047804016,55650968.658656254,34528153.54788135,90189736.12402417,68.84455914821463,2.3173109106495176,284.79094561739834,21.690823838828347,20.645318983411954,7.08671998716095,5.067261972969725,9.56709408374258,7.299321586775778
Lombardia,Bergamo,Calcio,133.93672784679907,53.504145159006725,38.264864568172676,41223.97125827061,48.45817755860372,128592.43117339625,122.60977082656373,2.3821146379208903e-17,0.23202453948015633,1111.984311450336,571028.7782814074,2.227154500242503,PAYT,0.36903332373727266,0.6836036991396623,20.019252257650006,12.613753440565194,7.823898806501788,4.143706990406508,1.3516726307955476,6.506626525778631,0.8549661933140188,1.099917203230579,6.944628444399764,44650325.1489073,27463580.233100675,72125810.28281848,67.96939352365976,2.3069041061838362,252.7406118246384,21.578990421098716,20.540296687294795,7.075308982413086,4.991474455232713,9.56122508659667,7.287568251885469
